study_id	qpcr_id	region	well	sample_id	sample_group	target	control	target_ct	control_ct	delta_ct	twoddct	mincol	platecolincrement	biorep
CMR-1871	JES0034	VC	E20		2 NMOLE exNA	GFAP	TBP	20.071292877197266	27.321149826049805	-7.249856948852539	0.8020987362239334	19	1	CMR-1871-JES0034-E19-20
CMR-1871	JES0034	VC	F19		2 NMOLE exNA	GFAP	TBP	19.831871032714844	27.446588516235352	-7.614717483520508	1.0329083713553875	19	1	CMR-1871-JES0034-F19-20
CMR-1871	JES0034	VC	F20		2 NMOLE exNA	GFAP	TBP	19.75457763671875	27.4158935546875	-7.66131591796875	1.0668155165466684	19	1	CMR-1871-JES0034-F19-20
CMR-1871	JES0034	VC	G19		2 NMOLE exNA	GFAP	TBP	20.068145751953125	27.841358184814453	-7.773212432861328	1.1528519305136373	19	1	CMR-1871-JES0034-G19-20
CMR-1871	JES0034	VC	G20		2 NMOLE exNA	GFAP	TBP	19.847366333007812	27.535144805908203	-7.687778472900391	1.0865640866926927	19	1	CMR-1871-JES0034-G19-20
CMR-1871	JES0034	VC	H19		2 NMOLE exNA	GFAP	TBP	18.825353622436523	26.436771392822266	-7.611417770385742	1.030548616533757	19	1	CMR-1871-JES0034-H19-20
CMR-1871	JES0034	VC	H20		2 NMOLE exNA	GFAP	TBP	19.053131103515625	26.683034896850586	-7.629903793334961	1.0438385506589816	19	1	CMR-1871-JES0034-H19-20
CMR-1871	JES0034	VC	A21		0.4 NMOLE exNA	GFAP	TBP	19.811817169189453	27.065181732177734	-7.253364562988281	0.8040512457446651	21	1	CMR-1871-JES0034-A21-22
CMR-1871	JES0034	VC	A22		0.4 NMOLE exNA	GFAP	TBP	19.985763549804688	26.945606231689453	-6.959842681884766	0.6560317199232222	21	1	CMR-1871-JES0034-A21-22
CMR-1871	JES0034	VC	B21		0.4 NMOLE exNA	GFAP	TBP	19.359115600585938	26.282480239868164	-6.923364639282227	0.639652134625153	21	1	CMR-1871-JES0034-B21-22
CMR-1871	JES0034	VC	B22		0.4 NMOLE exNA	GFAP	TBP	19.558193206787109	26.295368194580078	-6.737174987792969	0.5622056211750455	21	1	CMR-1871-JES0034-B21-22
CMR-1871	JES0034	VC	C21		0.4 NMOLE exNA	GFAP	TBP	18.904336929321289	26.128763198852539	-7.22442626953125	0.7880838628377781	21	1	CMR-1871-JES0034-C21-22
CMR-1871	JES0034	VC	C22		0.4 NMOLE exNA	GFAP	TBP	18.992710113525391	25.952939987182617	-6.960229873657227	0.6562078099256153	21	1	CMR-1871-JES0034-C21-22
CMR-1871	JES0034	VC	D21		0.4 NMOLE exNA	GFAP	TBP	19.379909515380859	27.009422302246094	-7.629512786865234	1.0435556826162034	21	1	CMR-1871-JES0034-D21-22
CMR-1871	JES0034	VC	D22		0.4 NMOLE exNA	GFAP	TBP	19.637186050415039	27.035905838012695	-7.398719787597656	0.8892830441881967	21	1	CMR-1871-JES0034-D21-22
CMR-1871	JES0034	VC	E21		0.4 NMOLE exNA	GFAP	TBP	19.397499084472656	26.526128768920898	-7.128629684448242	0.7374537513831185	21	1	CMR-1871-JES0034-E21-22
CMR-1871	JES0034	VC	E22		0.4 NMOLE exNA	GFAP	TBP	19.514631271362305	26.626613616943359	-7.111982345581055	0.728993138866796	21	1	CMR-1871-JES0034-E21-22
CMR-1871	JES0034	VC	F21		0.4 NMOLE exNA	GFAP	TBP	19.177614212036133	26.588600158691406	-7.410985946655273	0.8968761877977239	21	1	CMR-1871-JES0034-F21-22
CMR-1871	JES0034	VC	F22		0.4 NMOLE exNA	GFAP	TBP	19.513607025146484	26.806909561157227	-7.293302536010742	0.8266206627423381	21	1	CMR-1871-JES0034-F21-22
CMR-1871	JES0034	VC	G21		0.4 NMOLE exNA	GFAP	TBP	19.073066711425781	26.195005416870117	-7.121938705444336	0.7340414827508555	21	1	CMR-1871-JES0034-G21-22
CMR-1871	JES0034	VC	G22		0.4 NMOLE exNA	GFAP	TBP	18.943534851074219	26.142219543457031	-7.1986846923828125	0.7741470228026747	21	1	CMR-1871-JES0034-G21-22
CMR-1871	JES0034	VC	H21		0.4 NMOLE exNA	GFAP	TBP	19.436199188232422	26.490873336791992	-7.05467414855957	0.7006029385377941	21	1	CMR-1871-JES0034-H21-22
CMR-1871	JES0034	VC	H22		0.4 NMOLE exNA	GFAP	TBP	19.034690856933594	26.190593719482422	-7.155902862548828	0.7515274254189771	21	1	CMR-1871-JES0034-H21-22
CMR-1871	JES0034	VC	A24		no lysate	GFAP	TBP	Undetermined	Undetermined			24	2	CMR-1871-JES0034-A24-25
CMR-1871	JES0034	VC	B24		no lysate	GFAP	TBP	Undetermined	Undetermined			24	2	CMR-1871-JES0034-B24-25
CMR-1871	JES0034	VC	C24		no lysate	GFAP	TBP	Undetermined	Undetermined			24	2	CMR-1871-JES0034-C24-25
CMR-1871	JES0034	VC	D24		no lysate	GFAP	TBP	Undetermined	Undetermined			24	2	CMR-1871-JES0034-D24-25
CMR-1871	JES0034	VC	G8			GFAP	TBP	18.956319808959961	26.64593505859375	-7.689615249633789	1.0879483339410694	8	2	CMR-1871-JES0034-G8-9
CMR-1871	JES0034	VC	G8			GFAP	TBP	18.956319808959961	26.64593505859375	-7.689615249633789	1.0879483339410694	8	2	CMR-1871-JES0034-G8-9
CMR-1871	JES0034	VC	G8			GFAP	TBP	18.956319808959961	26.64593505859375	-7.689615249633789	1.0879483339410694	8	2	CMR-1871-JES0034-G8-9
CMR-1871	JES0034	VC	G8			GFAP	TBP	18.956319808959961	26.64593505859375	-7.689615249633789	1.0879483339410694	8	2	CMR-1871-JES0034-G8-9
CMR-1871	JES0034	VC	G8			GFAP	TBP	18.956319808959961	26.64593505859375	-7.689615249633789	1.0879483339410694	8	2	CMR-1871-JES0034-G8-9
CMR-1871	JES0034	VC	G8			GFAP	TBP	18.956319808959961	26.64593505859375	-7.689615249633789	1.0879483339410694	8	2	CMR-1871-JES0034-G8-9
CMR-1871	JES0034	VC	G8			GFAP	TBP	18.956319808959961	26.64593505859375	-7.689615249633789	1.0879483339410694	8	2	CMR-1871-JES0034-G8-9
CMR-1871	JES0034	VC	G8			GFAP	TBP	18.956319808959961	26.64593505859375	-7.689615249633789	1.0879483339410694	8	2	CMR-1871-JES0034-G8-9
CMR-1871	JES0034	VC	G8			GFAP	TBP	18.956319808959961	26.64593505859375	-7.689615249633789	1.0879483339410694	8	2	CMR-1871-JES0034-G8-9
CMR-1871	JES0034	VC	G8			GFAP	TBP	18.956319808959961	26.64593505859375	-7.689615249633789	1.0879483339410694	8	2	CMR-1871-JES0034-G8-9
CMR-1871	JES0034	VC	G8			GFAP	TBP	18.956319808959961	26.64593505859375	-7.689615249633789	1.0879483339410694	8	2	CMR-1871-JES0034-G8-9
CMR-1871	JES0034	VC	G8			GFAP	TBP	18.956319808959961	26.64593505859375	-7.689615249633789	1.0879483339410694	8	2	CMR-1871-JES0034-G8-9
CMR-1871	JES0034	VC	G8			GFAP	TBP	18.956319808959961	26.64593505859375	-7.689615249633789	1.0879483339410694	8	2	CMR-1871-JES0034-G8-9
CMR-1871	JES0034	VC	G8			GFAP	TBP	18.956319808959961	26.64593505859375	-7.689615249633789	1.0879483339410694	8	2	CMR-1871-JES0034-G8-9
CMR-1871	JES0034	VC	G8			GFAP	TBP	18.956319808959961	26.64593505859375	-7.689615249633789	1.0879483339410694	8	2	CMR-1871-JES0034-G8-9
CMR-1871	JES0034	VC	G8			GFAP	TBP	18.956319808959961	26.64593505859375	-7.689615249633789	1.0879483339410694	8	2	CMR-1871-JES0034-G8-9
CMR-1871	JES0034	VC	G8			GFAP	TBP	18.956319808959961	26.64593505859375	-7.689615249633789	1.0879483339410694	8	2	CMR-1871-JES0034-G8-9
CMR-1871	JES0034	VC	G8			GFAP	TBP	18.956319808959961	26.64593505859375	-7.689615249633789	1.0879483339410694	8	2	CMR-1871-JES0034-G8-9
CMR-1871	JES0034	VC	G8			GFAP	TBP	18.956319808959961	26.64593505859375	-7.689615249633789	1.0879483339410694	8	2	CMR-1871-JES0034-G8-9
CMR-1871	JES0034	VC	G8			GFAP	TBP	18.956319808959961	26.64593505859375	-7.689615249633789	1.0879483339410694	8	2	CMR-1871-JES0034-G8-9
CMR-1871	JES0034	VC	G8			GFAP	TBP	18.956319808959961	26.64593505859375	-7.689615249633789	1.0879483339410694	8	2	CMR-1871-JES0034-G8-9
CMR-1871	JES0034	VC	G8			GFAP	TBP	18.956319808959961	26.64593505859375	-7.689615249633789	1.0879483339410694	8	2	CMR-1871-JES0034-G8-9
CMR-1871	JES0034	VC	G8			GFAP	TBP	18.956319808959961	26.64593505859375	-7.689615249633789	1.0879483339410694	8	2	CMR-1871-JES0034-G8-9
CMR-1871	JES0034	VC	G8			GFAP	TBP	18.956319808959961	26.64593505859375	-7.689615249633789	1.0879483339410694	8	2	CMR-1871-JES0034-G8-9
CMR-1871	JES0034	VC	G8			GFAP	TBP	18.956319808959961	26.64593505859375	-7.689615249633789	1.0879483339410694	8	2	CMR-1871-JES0034-G8-9
CMR-1871	JES0034	VC	G8			GFAP	TBP	18.956319808959961	26.64593505859375	-7.689615249633789	1.0879483339410694	8	2	CMR-1871-JES0034-G8-9
CMR-1871	JES0034	VC	G8			GFAP	TBP	18.956319808959961	26.64593505859375	-7.689615249633789	1.0879483339410694	8	2	CMR-1871-JES0034-G8-9
CMR-1871	JES0034	VC	G8			GFAP	TBP	18.956319808959961	26.64593505859375	-7.689615249633789	1.0879483339410694	8	2	CMR-1871-JES0034-G8-9
CMR-1871	JES0034	VC	G8			GFAP	TBP	18.956319808959961	26.64593505859375	-7.689615249633789	1.0879483339410694	8	2	CMR-1871-JES0034-G8-9
CMR-1871	JES0034	VC	G8			GFAP	TBP	18.956319808959961	26.64593505859375	-7.689615249633789	1.0879483339410694	8	2	CMR-1871-JES0034-G8-9
CMR-1871	JES0034	VC	G8			GFAP	TBP	18.956319808959961	26.64593505859375	-7.689615249633789	1.0879483339410694	8	2	CMR-1871-JES0034-G8-9
CMR-1871	JES0034	VC	G8			GFAP	TBP	18.956319808959961	26.64593505859375	-7.689615249633789	1.0879483339410694	8	2	CMR-1871-JES0034-G8-9
CMR-1871	JES0034	VC	G8			GFAP	TBP	18.956319808959961	26.64593505859375	-7.689615249633789	1.0879483339410694	8	2	CMR-1871-JES0034-G8-9
CMR-1871	JES0034	VC	G8			GFAP	TBP	18.956319808959961	26.64593505859375	-7.689615249633789	1.0879483339410694	8	2	CMR-1871-JES0034-G8-9
CMR-1871	JES0034	VC	G8			GFAP	TBP	18.956319808959961	26.64593505859375	-7.689615249633789	1.0879483339410694	8	2	CMR-1871-JES0034-G8-9
CMR-1871	JES0034	VC	G8			GFAP	TBP	18.956319808959961	26.64593505859375	-7.689615249633789	1.0879483339410694	8	2	CMR-1871-JES0034-G8-9
CMR-1871	JES0034	VC	G8			GFAP	TBP	18.956319808959961	26.64593505859375	-7.689615249633789	1.0879483339410694	8	2	CMR-1871-JES0034-G8-9
CMR-1871	JES0034	VC	G8			GFAP	TBP	18.956319808959961	26.64593505859375	-7.689615249633789	1.0879483339410694	8	2	CMR-1871-JES0034-G8-9
CMR-1871	JES0034	VC	G8			GFAP	TBP	18.956319808959961	26.64593505859375	-7.689615249633789	1.0879483339410694	8	2	CMR-1871-JES0034-G8-9
CMR-1871	JES0034	VC	G8			GFAP	TBP	18.956319808959961	26.64593505859375	-7.689615249633789	1.0879483339410694	8	2	CMR-1871-JES0034-G8-9
CMR-1871	JES0034	VC	G8			GFAP	TBP	18.956319808959961	26.64593505859375	-7.689615249633789	1.0879483339410694	8	2	CMR-1871-JES0034-G8-9
CMR-1871	JES0034	VC	G8			GFAP	TBP	18.956319808959961	26.64593505859375	-7.689615249633789	1.0879483339410694	8	2	CMR-1871-JES0034-G8-9
CMR-1871	JES0034	VC	G8			GFAP	TBP	18.956319808959961	26.64593505859375	-7.689615249633789	1.0879483339410694	8	2	CMR-1871-JES0034-G8-9
CMR-1871	JES0034	VC	G8			GFAP	TBP	18.956319808959961	26.64593505859375	-7.689615249633789	1.0879483339410694	8	2	CMR-1871-JES0034-G8-9
CMR-1871	JES0034	VC	I1		saline	IBA1	TBP	23.354194641113281	28.260650634765625	-4.906455993652344	0.9023798511123751	1	1	CMR-1871-JES0034-I1-2
CMR-1871	JES0034	VC	I2		saline	IBA1	TBP	22.38801383972168	27.315057754516602	-4.927043914794922	0.9153495478902354	1	1	CMR-1871-JES0034-I1-2
CMR-1871	JES0034	VC	J1		saline	IBA1	TBP	24.052639007568359	28.998701095581055	-4.946062088012695	0.9274959287852589	1	1	CMR-1871-JES0034-J1-2
CMR-1871	JES0034	VC	J2		saline	IBA1	TBP	22.987545013427734	27.962059020996094	-4.974514007568359	0.9459689752957441	1	1	CMR-1871-JES0034-J1-2
CMR-1871	JES0034	VC	K1		saline	IBA1	TBP	23.621395111083984	28.713388442993164	-5.09199333190918	1.0262228812073273	1	1	CMR-1871-JES0034-K1-2
CMR-1871	JES0034	VC	K2		saline	IBA1	TBP	22.591941833496094	27.71577262878418	-5.123830795288086	1.0491213499523722	1	1	CMR-1871-JES0034-K1-2
CMR-1871	JES0034	VC	L1		saline	IBA1	TBP	23.111114501953125	28.055797576904297	-4.944683074951172	0.9266097970158327	1	1	CMR-1871-JES0034-L1-2
CMR-1871	JES0034	VC	L2		saline	IBA1	TBP	22.456212997436523	27.321691513061523	-4.865478515625	0.8771097517088334	1	1	CMR-1871-JES0034-L1-2
CMR-1871	JES0034	VC	M1		saline	IBA1	TBP	25.172145843505859	30.932668685913086	-5.760522842407227	1.6311320804435216	1	1	CMR-1871-JES0034-M1-2
CMR-1871	JES0034	VC	M2		saline	IBA1	TBP	25.659336090087891	31.885700225830078	-6.2263641357421875	2.2527932274337594	1	1	CMR-1871-JES0034-M1-2
CMR-1871	JES0034	VC	N1		saline	IBA1	TBP	23.752155303955078	28.534627914428711	-4.782472610473633	0.8280692779414575	1	1	CMR-1871-JES0034-N1-2
CMR-1871	JES0034	VC	N2		saline	IBA1	TBP	22.733224868774414	27.385589599609375	-4.652364730834961	0.7566591667366611	1	1	CMR-1871-JES0034-N1-2
CMR-1871	JES0034	VC	O1		saline	IBA1	TBP	24.003759384155273	29.04130744934082	-5.037548065185547	0.9882163506440179	1	1	CMR-1871-JES0034-O1-2
CMR-1871	JES0034	VC	O2		saline	IBA1	TBP	23.012809753417969	28.031286239624023	-5.018476486206055	0.9752386799244743	1	1	CMR-1871-JES0034-O1-2
CMR-1871	JES0034	VC	P1		saline	IBA1	TBP	23.883201599121094	28.552913665771484	-4.669712066650391	0.7658123507871721	1	1	CMR-1871-JES0034-P1-2
CMR-1871	JES0034	VC	P2		saline	IBA1	TBP	22.683467864990234	27.630332946777344	-4.946865081787109	0.9280123101006115	1	1	CMR-1871-JES0034-P1-2
CMR-1871	JES0034	VC	I3		10 NMOLE P3V1M	IBA1	TBP	25.097909927368164	30.035459518432617	-4.937549591064453	0.9220394331294519	3	1	CMR-1871-JES0034-I3-4
CMR-1871	JES0034	VC	I4		10 NMOLE P3V1M	IBA1	TBP	25.019222259521484	29.959747314453125	-4.940525054931641	0.9239430413243743	3	1	CMR-1871-JES0034-I3-4
CMR-1871	JES0034	VC	J3		10 NMOLE P3V1M	IBA1	TBP	24.400209426879883	29.1492919921875	-4.749082565307617	0.8091243424772624	3	1	CMR-1871-JES0034-J3-4
CMR-1871	JES0034	VC	J4		10 NMOLE P3V1M	IBA1	TBP	24.65880012512207	29.239057540893555	-4.580257415771484	0.7197701520802475	3	1	CMR-1871-JES0034-J3-4
CMR-1871	JES0034	VC	K3		10 NMOLE P3V1M	IBA1	TBP	25.366430282592773	29.998435974121094	-4.63200569152832	0.7460563244237446	3	1	CMR-1871-JES0034-K3-4
CMR-1871	JES0034	VC	K4		10 NMOLE P3V1M	IBA1	TBP	25.53880500793457	30.08723258972168	-4.548427581787109	0.7040639345372021	3	1	CMR-1871-JES0034-K3-4
CMR-1871	JES0034	VC	L3		10 NMOLE P3V1M	IBA1	TBP	24.597015380859375	29.226009368896484	-4.628993988037109	0.7445005162025751	3	1	CMR-1871-JES0034-L3-4
CMR-1871	JES0034	VC	L4		10 NMOLE P3V1M	IBA1	TBP	24.156360626220703	28.876743316650391	-4.7203826904296875	0.7931872852893991	3	1	CMR-1871-JES0034-L3-4
CMR-1871	JES0034	VC	M3		10 NMOLE P3V1M	IBA1	TBP	23.935855865478516	28.460752487182617	-4.524896621704102	0.6926735009029898	3	1	CMR-1871-JES0034-M3-4
CMR-1871	JES0034	VC	M4		10 NMOLE P3V1M	IBA1	TBP	23.715681076049805	28.339292526245117	-4.6236114501953125	0.7417280410968942	3	1	CMR-1871-JES0034-M3-4
CMR-1871	JES0034	VC	N3		10 NMOLE P3V1M	IBA1	TBP	24.51799201965332	29.379049301147461	-4.861057281494141	0.8744259055219947	3	1	CMR-1871-JES0034-N3-4
CMR-1871	JES0034	VC	N4		10 NMOLE P3V1M	IBA1	TBP	24.095354080200195	29.04132080078125	-4.945966720581055	0.9274346199302255	3	1	CMR-1871-JES0034-N3-4
CMR-1871	JES0034	VC	O3		10 NMOLE P3V1M	IBA1	TBP	23.91560173034668	29.004608154296875	-5.089006423950195	1.0241004212869718	3	1	CMR-1871-JES0034-O3-4
CMR-1871	JES0034	VC	O4		10 NMOLE P3V1M	IBA1	TBP	23.722835540771484	28.815254211425781	-5.092418670654297	1.026525479254943	3	1	CMR-1871-JES0034-O3-4
CMR-1871	JES0034	VC	P3		10 NMOLE P3V1M	IBA1	TBP	24.632343292236328	29.596994400024414	-4.964651107788086	0.9395239695957069	3	1	CMR-1871-JES0034-P3-4
CMR-1871	JES0034	VC	P4		10 NMOLE P3V1M	IBA1	TBP	24.29994010925293	29.460514068603516	-5.160573959350586	1.0761839720373658	3	1	CMR-1871-JES0034-P3-4
CMR-1871	JES0034	VC	I5		2 NMOLE P3V1M	IBA1	TBP	23.335821151733398	28.020111083984375	-4.684289932250977	0.773589811111217	5	1	CMR-1871-JES0034-I5-6
CMR-1871	JES0034	VC	I6		2 NMOLE P3V1M	IBA1	TBP	23.260103225708008	28.144575119018555	-4.884471893310547	0.8887334286079528	5	1	CMR-1871-JES0034-I5-6
CMR-1871	JES0034	VC	J5		2 NMOLE P3V1M	IBA1	TBP	23.57975959777832	28.287628173828125	-4.707868576049805	0.7863368349131756	5	1	CMR-1871-JES0034-J5-6
CMR-1871	JES0034	VC	J6		2 NMOLE P3V1M	IBA1	TBP	23.642004013061523	28.179988861083984	-4.537984848022461	0.6989860721711848	5	1	CMR-1871-JES0034-J5-6
CMR-1871	JES0034	VC	K5		2 NMOLE P3V1M	IBA1	TBP	23.725479125976562	28.763263702392578	-5.037784576416016	0.9883783692394387	5	1	CMR-1871-JES0034-K5-6
CMR-1871	JES0034	VC	K6		2 NMOLE P3V1M	IBA1	TBP	23.812099456787109	28.821388244628906	-5.009288787841797	0.9690476777694205	5	1	CMR-1871-JES0034-K5-6
CMR-1871	JES0034	VC	L5		2 NMOLE P3V1M	IBA1	TBP	24.138944625854492	28.638164520263672	-4.49921989440918	0.6804545279772372	5	1	CMR-1871-JES0034-L5-6
CMR-1871	JES0034	VC	L6		2 NMOLE P3V1M	IBA1	TBP	24.204538345336914	28.785531997680664	-4.58099365234375	0.7201375591429452	5	1	CMR-1871-JES0034-L5-6
CMR-1871	JES0034	VC	M5		2 NMOLE P3V1M	IBA1	TBP	24.268943786621094	28.706914901733398	-4.437971115112305	0.652170857963485	5	1	CMR-1871-JES0034-M5-6
CMR-1871	JES0034	VC	M6		2 NMOLE P3V1M	IBA1	TBP	24.295646667480469	28.693412780761719	-4.39776611328125	0.6342470808997868	5	1	CMR-1871-JES0034-M5-6
CMR-1871	JES0034	VC	N5		2 NMOLE P3V1M	IBA1	TBP	24.235347747802734	29.881694793701172	-5.6463470458984375	1.5070192151902717	5	1	CMR-1871-JES0034-N5-6
CMR-1871	JES0034	VC	N6		2 NMOLE P3V1M	IBA1	TBP	24.321014404296875	29.84654426574707	-5.525529861450195	1.3859552033408933	5	1	CMR-1871-JES0034-N5-6
CMR-1871	JES0034	VC	O5		2 NMOLE P3V1M	IBA1	TBP	23.503698348999023	28.210060119628906	-4.706361770629883	0.7855159836369603	5	1	CMR-1871-JES0034-O5-6
CMR-1871	JES0034	VC	O6		2 NMOLE P3V1M	IBA1	TBP	23.515970230102539	28.167190551757812	-4.651220321655273	0.7560591893910706	5	1	CMR-1871-JES0034-O5-6
CMR-1871	JES0034	VC	P5		2 NMOLE P3V1M	IBA1	TBP	24.281435012817383	29.423086166381836	-5.141651153564453	1.0621605998762826	5	1	CMR-1871-JES0034-P5-6
CMR-1871	JES0034	VC	P6		2 NMOLE P3V1M	IBA1	TBP	24.323404312133789	29.449480056762695	-5.126075744628906	1.050755137846645	5	1	CMR-1871-JES0034-P5-6
CMR-1871	JES0034	VC	I7		0.4 NMOLE P3V1M	IBA1	TBP	23.150911331176758	27.839847564697266	-4.688936233520508	0.7760852279088177	7	1	CMR-1871-JES0034-I7-8
CMR-1871	JES0034	VC	I8		0.4 NMOLE P3V1M	IBA1	TBP	23.655344009399414	28.259899139404297	-4.604555130004883	0.731995099990884	7	1	CMR-1871-JES0034-I7-8
CMR-1871	JES0034	VC	J7		0.4 NMOLE P3V1M	IBA1	TBP	23.404150009155273	28.437089920043945	-5.032939910888672	0.9850648957399378	7	1	CMR-1871-JES0034-J7-8
CMR-1871	JES0034	VC	J8		0.4 NMOLE P3V1M	IBA1	TBP	23.65858268737793	28.588840484619141	-4.930257797241211	0.9173909391326671	7	1	CMR-1871-JES0034-J7-8
CMR-1871	JES0034	VC	K7		0.4 NMOLE P3V1M	IBA1	TBP	23.783649444580078	28.946186065673828	-5.16253662109375	1.0776490235034581	7	1	CMR-1871-JES0034-K7-8
CMR-1871	JES0034	VC	K8		0.4 NMOLE P3V1M	IBA1	TBP	24.127098083496094	29.144214630126953	-5.017116546630859	0.9743198157567285	7	1	CMR-1871-JES0034-K7-8
CMR-1871	JES0034	VC	L7		0.4 NMOLE P3V1M	IBA1	TBP	24.206844329833984	30.291152954101562	-6.084308624267578	2.04154220160898	7	1	CMR-1871-JES0034-L7-8
CMR-1871	JES0034	VC	L8		0.4 NMOLE P3V1M	IBA1	TBP	23.996465682983398	30.013042449951172	-6.016576766967773	1.9479106906992258	7	1	CMR-1871-JES0034-L7-8
CMR-1871	JES0034	VC	M7		0.4 NMOLE P3V1M	IBA1	TBP	23.819385528564453	28.391239166259766	-4.5718536376953125	0.7155896389801338	7	1	CMR-1871-JES0034-M7-8
CMR-1871	JES0034	VC	M8		0.4 NMOLE P3V1M	IBA1	TBP	23.687305450439453	28.254842758178711	-4.567537307739258	0.7134519002244599	7	1	CMR-1871-JES0034-M7-8
CMR-1871	JES0034	VC	N7		0.4 NMOLE P3V1M	IBA1	TBP	24.073814392089844	28.881940841674805	-4.808126449584961	0.8429256069692189	7	1	CMR-1871-JES0034-N7-8
CMR-1871	JES0034	VC	N8		0.4 NMOLE P3V1M	IBA1	TBP	24.111236572265625	28.833932876586914	-4.722696304321289	0.7944603203605933	7	1	CMR-1871-JES0034-N7-8
CMR-1871	JES0034	VC	O7		0.4 NMOLE P3V1M	IBA1	TBP	23.325159072875977	28.117141723632812	-4.791982650756836	0.8335458231846882	7	1	CMR-1871-JES0034-O7-8
CMR-1871	JES0034	VC	O8		0.4 NMOLE P3V1M	IBA1	TBP	23.404323577880859	28.20826530456543	-4.80394172668457	0.8404841352236294	7	1	CMR-1871-JES0034-O7-8
CMR-1871	JES0034	VC	P7		0.4 NMOLE P3V1M	IBA1	TBP	23.402530670166016	28.578384399414062	-5.175853729248047	1.0876425482905638	7	1	CMR-1871-JES0034-P7-8
CMR-1871	JES0034	VC	P8			IBA1	TBP	38.219814300537109	Undetermined			8	2	CMR-1871-JES0034-P8-9
CMR-1871	JES0034	VC	I9		10 NMOLE P3V1F-HI PS	IBA1	TBP	23.300792694091797	27.996927261352539	-4.696134567260742	0.7799671852985085	9	1	CMR-1871-JES0034-I9-10
CMR-1871	JES0034	VC	I10		10 NMOLE P3V1F-HI PS	IBA1	TBP	23.567008972167969	28.184532165527344	-4.617523193359375	0.7386045010941185	9	1	CMR-1871-JES0034-I9-10
CMR-1871	JES0034	VC	J9		10 NMOLE P3V1F-HI PS	IBA1	TBP	23.729154586791992	28.065874099731445	-4.336719512939453	0.6079692573477131	9	1	CMR-1871-JES0034-J9-10
CMR-1871	JES0034	VC	J10		10 NMOLE P3V1F-HI PS	IBA1	TBP	23.924037933349609	28.212366104125977	-4.288328170776367	0.5879147737145485	9	1	CMR-1871-JES0034-J9-10
CMR-1871	JES0034	VC	K9		10 NMOLE P3V1F-HI PS	IBA1	TBP	24.147701263427734	29.163475036621094	-5.015773773193359	0.9734133995835359	9	1	CMR-1871-JES0034-K9-10
CMR-1871	JES0034	VC	K10		10 NMOLE P3V1F-HI PS	IBA1	TBP	24.10206413269043	29.050027847290039	-4.947963714599609	0.928719273833668	9	1	CMR-1871-JES0034-K9-10
CMR-1871	JES0034	VC	L9		10 NMOLE P3V1F-HI PS	IBA1	TBP	24.478811264038086	29.091257095336914	-4.612445831298828	0.7360096553257327	9	1	CMR-1871-JES0034-L9-10
CMR-1871	JES0034	VC	L10		10 NMOLE P3V1F-HI PS	IBA1	TBP	24.231647491455078	28.7841796875	-4.552532196044922	0.7060699203685431	9	1	CMR-1871-JES0034-L9-10
CMR-1871	JES0034	VC	M9		10 NMOLE P3V1F-HI PS	IBA1	TBP	23.816402435302734	28.776678085327148	-4.960275650024414	0.936678863828855	9	1	CMR-1871-JES0034-M9-10
CMR-1871	JES0034	VC	M10		10 NMOLE P3V1F-HI PS	IBA1	TBP	23.805856704711914	28.680120468139648	-4.874263763427734	0.882467180399681	9	1	CMR-1871-JES0034-M9-10
CMR-1871	JES0034	VC	N9		10 NMOLE P3V1F-HI PS	IBA1	TBP	23.978231430053711	29.068733215332031	-5.09050178527832	1.0251624573024163	9	1	CMR-1871-JES0034-N9-10
CMR-1871	JES0034	VC	N10		10 NMOLE P3V1F-HI PS	IBA1	TBP	23.875904083251953	28.948139190673828	-5.072235107421875	1.012264194654569	9	1	CMR-1871-JES0034-N9-10
CMR-1871	JES0034	VC	O9		10 NMOLE P3V1F-HI PS	IBA1	TBP	24.002586364746094	28.82781982421875	-4.825233459472656	0.8529802399097831	9	1	CMR-1871-JES0034-O9-10
CMR-1871	JES0034	VC	O10		10 NMOLE P3V1F-HI PS	IBA1	TBP	23.948587417602539	28.812576293945312	-4.863988876342773	0.8762045688462325	9	1	CMR-1871-JES0034-O9-10
CMR-1871	JES0034	VC	P9		10 NMOLE P3V1F-HI PS	IBA1	TBP	24.082761764526367	28.994600296020508	-4.911838531494141	0.9057528200908397	9	1	CMR-1871-JES0034-P9-10
CMR-1871	JES0034	VC	P10		10 NMOLE P3V1F-HI PS	IBA1	TBP	23.958963394165039	28.873626708984375	-4.914663314819336	0.9075280129345984	9	1	CMR-1871-JES0034-P9-10
CMR-1871	JES0034	VC	I11		2 NMOLE P3V1F-HI PS	IBA1	TBP	23.690521240234375	27.830402374267578	-4.139881134033203	0.5304291255295693	11	1	CMR-1871-JES0034-I11-12
CMR-1871	JES0034	VC	I12		2 NMOLE P3V1F-HI PS	IBA1	TBP	23.879390716552734	28.073516845703125	-4.194126129150391	0.5507528250752965	11	1	CMR-1871-JES0034-I11-12
CMR-1871	JES0034	VC	J11		2 NMOLE P3V1F-HI PS	IBA1	TBP	23.798727035522461	28.040138244628906	-4.241411209106445	0.5691031126554729	11	1	CMR-1871-JES0034-J11-12
