study_id	animal	genotype	sex	tx	dose_dio	dosing_regimen	icv_date	harvest_date	days_harvest
CMR-2833	118404.1	Tg26372	F	origHG	4	0	2023-11-03	2023-11-10	7
CMR-2833	118407.1	Tg26372	M	UMass	4	0	2023-11-03	2023-11-10	7
CMR-2833	118407.2	Tg26372	M	UMass	4	0	2023-11-03	2023-11-10	7
CMR-2833	118407.3	Tg26372	M	UMass	4	0	2023-11-03		
CMR-2833	123675.1	Tg26372	F	no injection	0	0	2023-11-02	2023-11-09	7
CMR-2833	123675.2	Tg26372	F	no injection	0	0	2023-11-02	2023-11-09	7
CMR-2833	118416.1	Tg26372	M	origHG	4	0	2023-11-03	2023-11-10	7
CMR-2833	118416.2	Tg26372	M	origHG	4	0	2023-11-03	2023-11-10	7
CMR-2833	123676.1	Tg26372	M	no injection	0	0	2023-11-03	2023-11-10	7
CMR-2833	123676.2	Tg26372	M	no injection	0	0	2023-11-03	2023-11-10	7
CMR-2833	123676.3	Tg26372	M	origHG	4	0	2023-11-03	2023-11-10	7
CMR-2833	123676.4	Tg26372	M	UMass	4	0	2023-11-03	2023-11-10	7
CMR-2833	118408.1	Tg26372	M	origHG	4	0	2023-11-03	2023-11-10	7
CMR-2833	118408.2	Tg26372	M	newHG	4	0	2023-11-03	2023-11-10	7
CMR-2833	118408.3	Tg26372	M	newHG	4	0	2023-11-03	2023-11-10	7
CMR-2941	118417.1	Tg26372	M	origUM	5	0	2024-01-17	2024-01-24	7
CMR-2941	118417.2	Tg26372	M	origUM	5	0	2024-01-17	2024-01-24	7
CMR-2941	118417.3	Tg26372	M	HGb1	5	0	2024-01-17	2024-01-24	7
CMR-2941	118418.1	Tg26372	F	origUM	5	0	2024-01-17	2024-01-24	7
CMR-2941	123384.1	Tg26372	F	origUM	5	0	2024-01-17	2024-01-24	7
CMR-2941	123384.2	Tg26372	F	origUM	5	0	2024-01-17	2024-01-24	7
CMR-2941	123384.3	Tg26372	F	origUM	5	0	2024-01-17	2024-01-24	7
CMR-2941	123385.1	Tg26372	M	origUM	5	0	2024-01-17	2024-01-24	7
CMR-2941	123385.2	Tg26372	M	origUM	5	0	2024-01-17	2024-01-24	7
CMR-2941	123385.3	Tg26372	M	HGb1	5	0	2024-01-17	2024-01-24	7
CMR-2941	123385.4	Tg26372	M	HGb1	5	0	2024-01-17	2024-01-24	7
CMR-2941	123385.5	Tg26372	M	HGb1	5	0	2024-01-17	2024-01-24	7
CMR-2941	123386.1	Tg26372	F	HGb1	5	0	2024-01-17	2024-01-24	7
CMR-2941	123388.1	Tg26372	M	HGb3	5	0	2024-01-17	2024-01-24	7
CMR-2941	123388.2	Tg26372	M	HGb3	5	0	2024-01-17	2024-01-24	7
CMR-2941	123388.3	Tg26372	M	HGb3	5	0	2024-01-17	2024-01-24	7
CMR-2941	123389.1	Tg26372	M	HGb3	5	0	2024-01-17	2024-01-24	7
CMR-2941	123389.2	Tg26372	M	HGb4	5	0	2024-01-17	2024-01-24	7
CMR-2941	123389.3	Tg26372	M	HGb4	5	0	2024-01-17	2024-01-24	7
CMR-2941	123389.4	Tg26372	M	HGb4	5	0	2024-01-17	2024-01-24	7
CMR-2941	123389.5	Tg26372	M	HGb4	5	0	2024-01-17	2024-01-24	7
CMR-2941	123390.1	Tg26372	F	HGb1	5	0	2024-01-17	2024-01-24	7
CMR-2941	123390.2	Tg26372	F	HGb1	5	0	2024-01-17	2024-01-24	7
CMR-2941	123390.3	Tg26372	F	HGb1	5	0	2024-01-17	2024-01-24	7
CMR-2941	123390.4	Tg26372	F	HGb3	5	0	2024-01-17	2024-01-24	7
CMR-2941	123995.1	Tg26372	F	HGb3	5	0	2024-01-17	2024-01-24	7
CMR-2941	123995.2	Tg26372	F	HGb3	5	0	2024-01-17	2024-01-24	7
CMR-2941	123995.3	Tg26372	F	HGb3	5	0	2024-01-17	2024-01-24	7
CMR-2941	123997.1	Tg26372	F	HGb4	5	0	2024-01-17	2024-01-24	7
CMR-2941	123997.2	Tg26372	F	HGb4	5	0	2024-01-17	2024-01-24	7
CMR-2941	123997.3	Tg26372	F	HGb4	5	0	2024-01-17	2024-01-24	7
CMR-2941	123999.1	Tg26372	F	HGb4	5	0	2024-01-17	2024-01-24	7
CMR-2941	123999.2	Tg26372	F	no inject	0	0	2024-01-17	2024-01-24	7
