study_id	animal	sex	display_tx	dose_dio	wt_date	weight	baseline	change
CMR-1871	97830.4	M	2439-s4 fixed tail	0.2	21	26.9	25	0.07599999999999985
CMR-1871	97830.4	M	2439-s4 fixed tail	0.2	28	26.3	25	0.052000000000000046
CMR-1871	97830.5	M	2439-s4 fixed tail	0.2	0	31.1	31.1	0
CMR-1871	97830.5	M	2439-s4 fixed tail	0.2	7	31.9	31.1	0.025723472668810254
CMR-1871	97830.5	M	2439-s4 fixed tail	0.2	14	31.9	31.1	0.025723472668810254
CMR-1871	97830.5	M	2439-s4 fixed tail	0.2	21	32.8	31.1	0.05466237942122176
CMR-1871	97830.5	M	2439-s4 fixed tail	0.2	28	33.2	31.1	0.067524115755627
CMR-1871	97831.1	F	2439-s4 fixed tail	0.2	0	21.7	21.7	0
CMR-1871	97831.1	F	2439-s4 fixed tail	0.2	7	22.3	21.7	0.02764976958525356
CMR-1871	97831.1	F	2439-s4 fixed tail	0.2	14	23.4	21.7	0.07834101382488479
CMR-1871	97831.1	F	2439-s4 fixed tail	0.2	21	23.9	21.7	0.10138248847926268
CMR-1871	97831.1	F	2439-s4 fixed tail	0.2	28	23.5	21.7	0.08294930875576045
CMR-1871	97831.2	F	saline	0	0	21.2	21.2	0
CMR-1871	97831.2	F	saline	0	7	20.6	21.2	-0.028301886792452713
CMR-1871	97831.2	F	saline	0	14	21.3	21.2	0.004716981132075526
CMR-1871	97831.2	F	saline	0	21	21.7	21.2	0.02358490566037741
CMR-1871	97831.2	F	saline	0	28	21.9	21.2	0.03301886792452824
CMR-1871	97831.3	F	saline	0	0	19.7	19.7	0
CMR-1871	97831.3	F	saline	0	7	19.7	19.7	0
CMR-1871	97831.3	F	saline	0	14	21.3	19.7	0.08121827411167515
CMR-1871	97831.3	F	saline	0	21	22	19.7	0.11675126903553301
CMR-1871	97831.3	F	saline	0	28	21.9	19.7	0.11167512690355319
CMR-1871	97832.1	M	saline	0	0	22.3	22.3	0
CMR-1871	97832.1	M	saline	0	7	22.4	22.3	0.004484304932735439
CMR-1871	97832.1	M	saline	0	14	22.9	22.3	0.02690582959641241
CMR-1871	97832.1	M	saline	0	21	22.9	22.3	0.02690582959641241
CMR-1871	97832.1	M	saline	0	28	23.3	22.3	0.04484304932735417
CMR-1871	97832.2	M	saline	0	0	26	26	0
CMR-1871	97832.2	M	saline	0	7	25.3	26	-0.02692307692307694
CMR-1871	97832.2	M	saline	0	14	26.7	26	0.026923076923076827
CMR-1871	97832.2	M	saline	0	21	27.1	26	0.04230769230769238
CMR-1871	97832.2	M	saline	0	28	27.4	26	0.05384615384615388
CMR-1871	97832.3	M	saline	0	0	27	27	0
CMR-1871	97832.3	M	saline	0	7	27	27	0
CMR-1871	97832.3	M	saline	0	14	27.8	27	0.029629629629629672
CMR-1871	97832.3	M	saline	0	21	28	27	0.03703703703703698
CMR-1871	97832.3	M	saline	0	28	28.1	27	0.040740740740740744
CMR-1871	97832.4	M	saline	0	0	26.7	26.7	0
CMR-1871	97832.4	M	saline	0	7	26.6	26.7	-0.0037453183520598232
CMR-1871	97832.4	M	saline	0	14	27.3	26.7	0.022471910112359605
CMR-1871	97832.4	M	saline	0	21	28.5	26.7	0.0674157303370786
CMR-1871	97832.4	M	saline	0	28	28.6	26.7	0.07116104868913875
CMR-1871	97836.1	F	2439-s4 fixed tail	0.2	0	21.6	21.6	0
CMR-1871	97836.1	F	2439-s4 fixed tail	0.2	7	21.8	21.6	0.0092592592592593
CMR-1871	97836.1	F	2439-s4 fixed tail	0.2	14	22.8	21.6	0.05555555555555558
CMR-1871	97836.1	F	2439-s4 fixed tail	0.2	21	22.9	21.6	0.06018518518518512
CMR-1871	97836.1	F	2439-s4 fixed tail	0.2	28	22	21.6	0.01851851851851838
CMR-1871	97836.2	F	2439-s4 fixed tail	0.2	0	21.9	21.9	0
CMR-1871	97836.2	F	2439-s4 fixed tail	0.2	7	23	21.9	0.05022831050228316
CMR-1871	97836.2	F	2439-s4 fixed tail	0.2	14	23.7	21.9	0.08219178082191791
CMR-1871	97836.2	F	2439-s4 fixed tail	0.2	21	24.4	21.9	0.11415525114155245
CMR-1871	97836.2	F	2439-s4 fixed tail	0.2	28	24.1	21.9	0.10045662100456632
CMR-1871	97836.3	F	2439-s2 fixed tail	0.2	0	21.5	21.5	0
CMR-1871	97836.3	F	2439-s2 fixed tail	0.2	7	22.4	21.5	0.041860465116279055
CMR-1871	97836.3	F	2439-s2 fixed tail	0.2	14	23.8	21.5	0.10697674418604652
CMR-1871	97836.3	F	2439-s2 fixed tail	0.2	21	23.7	21.5	0.10232558139534875
CMR-1871	97836.3	F	2439-s2 fixed tail	0.2	28	23.3	21.5	0.08372093023255811
CMR-1871	97836.4	F	2439-s2 fixed tail	0.2	0	19.9	19.9	0
CMR-1871	97836.4	F	2439-s2 fixed tail	0.2	7	20.3	19.9	0.0201005025125629
CMR-1871	97836.4	F	2439-s2 fixed tail	0.2	14	21	19.9	0.05527638190954787
CMR-1871	97836.4	F	2439-s2 fixed tail	0.2	21	21.1	19.9	0.06030150753768848
CMR-1871	97836.4	F	2439-s2 fixed tail	0.2	28	21.7	19.9	0.09045226130653261
CMR-1871	95040.1	F	2439-s2 fixed tail	0.2	0	24.1	24.1	0
CMR-1871	95040.1	F	2439-s2 fixed tail	0.2	7	24.7	24.1	0.024896265560165887
CMR-1871	95040.1	F	2439-s2 fixed tail	0.2	14	24.9	24.1	0.03319502074688785
CMR-1871	95040.1	F	2439-s2 fixed tail	0.2	21	25.3	24.1	0.049792531120331995
CMR-1871	95040.1	F	2439-s2 fixed tail	0.2	28	25.3	24.1	0.049792531120331995
CMR-1871	96725.1	M	2439-s2 fixed tail	0.2	0	32.2	32.2	0
CMR-1871	96725.1	M	2439-s2 fixed tail	0.2	7	31.6	32.2	-0.018633540372670843
CMR-1871	96725.1	M	2439-s2 fixed tail	0.2	14	32.7	32.2	0.01552795031055898
CMR-1871	96725.1	M	2439-s2 fixed tail	0.2	21	32.9	32.2	0.021739130434782483
CMR-1871	96725.1	M	2439-s2 fixed tail	0.2	28	33.2	32.2	0.03105590062111796
CMR-1871	87022.2	M	2439-s2 fixed tail	0.2	0	29.2	29.2	0
CMR-1871	87022.2	M	2439-s2 fixed tail	0.2	7	30.4	29.2	0.041095890410958846
CMR-1871	87022.2	M	2439-s2 fixed tail	0.2	14	31	29.2	0.06164383561643838
CMR-1871	87022.2	M	2439-s2 fixed tail	0.2	21	32.3	29.2	0.1061643835616437
CMR-1871	87022.2	M	2439-s2 fixed tail	0.2	28	31.4	29.2	0.07534246575342474
CMR-1871	87022.3	M	2439-s2 fixed tail	0.2	0	29.3	29.3	0
CMR-1871	87022.3	M	2439-s2 fixed tail	0.2	7	29.7	29.3	0.013651877133105783
CMR-1871	87022.3	M	2439-s2 fixed tail	0.2	14	31.2	29.3	0.06484641638225241
CMR-1871	87022.3	M	2439-s2 fixed tail	0.2	21	32.5	29.3	0.10921501706484649
CMR-1871	87022.3	M	2439-s2 fixed tail	0.2	28	32.6	29.3	0.11262798634812299
CMR-1871	87021.1	M	2439-s2 fixed tail	0.2	1	33.7	33.7	0
CMR-1871	87021.1	M	2439-s2 fixed tail	0.2	7	33.6	33.7	-0.0029673590504450953
CMR-1871	87021.1	M	2439-s2 fixed tail	0.2	14	34.3	33.7	0.01780415430267035
CMR-1871	87021.1	M	2439-s2 fixed tail	0.2	21	34	33.7	0.008902077151335286
CMR-1871	87021.1	M	2439-s2 fixed tail	0.2	28	35.3	33.7	0.047477744807121525
CMR-1871	87021.2	M	2439-s2 fixed tail	0.2	1	32.4	32.4	0
CMR-1871	87021.2	M	2439-s2 fixed tail	0.2	7	32.3	32.4	-0.0030864197530864335
CMR-1871	87021.2	M	2439-s2 fixed tail	0.2	14	33.2	32.4	0.024691358024691468
CMR-1871	87021.2	M	2439-s2 fixed tail	0.2	21	33.4	32.4	0.030864197530864113
CMR-1871	87021.2	M	2439-s2 fixed tail	0.2	28	33.7	32.4	0.040123456790123635
CMR-1871	87021.3	M	2439-s2 matched tail	0.2	1	32.6	32.6	0
CMR-1871	87021.3	M	2439-s2 matched tail	0.2	7	32.2	32.6	-0.012269938650306678
CMR-1871	87021.3	M	2439-s2 matched tail	0.2	14	32.2	32.6	-0.012269938650306678
CMR-1871	87021.3	M	2439-s2 matched tail	0.2	21	32.4	32.6	-0.00613496932515345
CMR-1871	87021.3	M	2439-s2 matched tail	0.2	28	32.4	32.6	-0.00613496932515345
CMR-1871	87019.1	M	2439-s2 fixed tail	1	1	31.2	31.2	0
CMR-1871	87019.1	M	2439-s2 fixed tail	1	7	31.6	31.2	0.012820512820512997
CMR-1871	87019.1	M	2439-s2 fixed tail	1	14	32	31.2	0.025641025641025772
CMR-1871	87019.1	M	2439-s2 fixed tail	1	21	32.6	31.2	0.044871794871794934
CMR-1871	87019.1	M	2439-s2 fixed tail	1	28	32.9	31.2	0.054487179487179516
CMR-1871	87019.2	M	2439-s2 fixed tail	1	1	29.3	29.3	0
CMR-1871	87019.2	M	2439-s2 fixed tail	1	7	29.9	29.3	0.020477815699658564
CMR-1871	87019.2	M	2439-s2 fixed tail	1	14	29.8	29.3	0.017064846416382284
CMR-1871	87019.2	M	2439-s2 fixed tail	1	21	30.4	29.3	0.03754266211604085
CMR-1871	87019.2	M	2439-s2 fixed tail	1	28	30.7	29.3	0.04778156996587035
CMR-1871	87019.3	M	2439-s2 fixed tail	1	1	32.3	32.3	0
CMR-1871	87019.3	M	2439-s2 fixed tail	1	7	32	32.3	-0.009287925696594312
CMR-1871	87019.3	M	2439-s2 fixed tail	1	14	32.6	32.3	0.009287925696594534
CMR-1871	87019.3	M	2439-s2 fixed tail	1	21	31.9	32.3	-0.01238390092879249
CMR-1871	87019.3	M	2439-s2 fixed tail	1	28	32.4	32.3	0.003095975232198178
CMR-1871	87019.4	M	2439-s2 fixed tail	1	1	31	31	0
CMR-1871	87019.4	M	2439-s2 fixed tail	1	7	30.9	31	-0.003225806451612967
CMR-1871	87019.4	M	2439-s2 fixed tail	1	14	30.7	31	-0.009677419354838679
CMR-1871	87019.4	M	2439-s2 fixed tail	1	21	31.8	31	0.02580645161290329
CMR-1871	87019.4	M	2439-s2 fixed tail	1	28	32	31	0.032258064516129004
CMR-1871	87019.5	M	2439-s2 fixed tail	1	1	30.3	30.3	0
CMR-1871	87019.5	M	2439-s2 fixed tail	1	7	31	30.3	0.02310231023102305
CMR-1871	87019.5	M	2439-s2 fixed tail	1	14	31.5	30.3	0.03960396039603964
CMR-1871	87019.5	M	2439-s2 fixed tail	1	21	31.7	30.3	0.0462046204620461
CMR-1871	87019.5	M	2439-s2 fixed tail	1	28	32	30.3	0.05610561056105601
CMR-1871	97827.1	F	2439-s2 fixed tail	1	1	17.4	17.4	0
CMR-1871	97827.1	F	2439-s2 fixed tail	1	7	18.1	17.4	0.04022988505747138
CMR-1871	97827.1	F	2439-s2 fixed tail	1	14	18.6	17.4	0.06896551724137945
CMR-1871	97827.1	F	2439-s2 fixed tail	1	21	19.4	17.4	0.11494252873563227
CMR-1871	97827.1	F	2439-s2 fixed tail	1	28	20.2	17.4	0.16091954022988508
CMR-1871	97827.2	F	2439-s2 fixed tail	1	1	17.3	17.3	0
CMR-1871	97827.2	F	2439-s2 fixed tail	1	7	17.8	17.3	0.028901734104046284
CMR-1871	97827.2	F	2439-s2 fixed tail	1	14	17.8	17.3	0.028901734104046284
CMR-1871	97827.2	F	2439-s2 fixed tail	1	21	19.4	17.3	0.12138728323699399
CMR-1871	97827.2	F	2439-s2 fixed tail	1	28	19.8	17.3	0.1445086705202312
CMR-1871	97827.3	F	2439-s2 fixed tail	5	1	17.6	17.6	0
CMR-1871	97827.3	F	2439-s2 fixed tail	5	7	18.2	17.6	0.03409090909090895
CMR-1871	97827.3	F	2439-s2 fixed tail	5	14	18.2	17.6	0.03409090909090895
CMR-1871	97827.3	F	2439-s2 fixed tail	5	21	19.3	17.6	0.09659090909090895
CMR-1871	97827.3	F	2439-s2 fixed tail	5	28	19.5	17.6	0.10795454545454541
CMR-1871	97827.4	F	2439-s2 fixed tail	5	1	17	17	0
CMR-1871	97827.4	F	2439-s2 fixed tail	5	7	17.5	17	0.02941176470588225
CMR-1871	97827.4	F	2439-s2 fixed tail	5	14	17.3	17	0.01764705882352935
CMR-1871	97827.4	F	2439-s2 fixed tail	5	21	18.7	17	0.09999999999999987
CMR-1871	97827.4	F	2439-s2 fixed tail	5	28	18.1	17	0.06470588235294117
CMR-1871	97839.1	M	2439-s2 fixed tail	5	1	26.7	26.7	0
CMR-1871	97839.1	M	2439-s2 fixed tail	5	7	26.4	26.7	-0.011235955056179803
CMR-1871	97839.1	M	2439-s2 fixed tail	5	14	26.4	26.7	-0.011235955056179803
CMR-1871	97839.1	M	2439-s2 fixed tail	5	21	27.6	26.7	0.03370786516853941
CMR-1871	97839.1	M	2439-s2 fixed tail	5	28	27.9	26.7	0.04494382022471899
CMR-1871	97839.2	M	2439-s2 fixed tail	5	1	24.5	24.5	0
CMR-1871	97839.2	M	2439-s2 fixed tail	5	7	24.1	24.5	-0.01632653061224487
CMR-1871	97839.2	M	2439-s2 fixed tail	5	14	24	24.5	-0.020408163265306145
CMR-1871	97839.2	M	2439-s2 fixed tail	5	21	24.5	24.5	0
CMR-1871	97839.2	M	2439-s2 fixed tail	5	28	23.9	24.5	-0.02448979591836742
CMR-1871	95041.1	F	2439-s2 fixed tail	5	1	21.9	21.9	0
CMR-1871	95041.1	F	2439-s2 fixed tail	5	7	21.8	21.9	-0.004566210045662045
CMR-1871	95041.1	F	2439-s2 fixed tail	5	14	21.4	21.9	-0.022831050228310557
CMR-1871	95041.1	F	2439-s2 fixed tail	5	21	22.5	21.9	0.027397260273972712
CMR-1871	95041.1	F	2439-s2 fixed tail	5	28	22.5	21.9	0.027397260273972712
CMR-1871	87025.1	F	2439-s2 matched tail	0.2	1	22.8	22.8	0
CMR-1871	87025.1	F	2439-s2 matched tail	0.2	7	22.1	22.8	-0.030701754385964897
CMR-1871	87025.1	F	2439-s2 matched tail	0.2	14	22.5	22.8	-0.013157894736842146
CMR-1871	87025.1	F	2439-s2 matched tail	0.2	21	22.2	22.8	-0.026315789473684292
CMR-1871	87025.1	F	2439-s2 matched tail	0.2	28	22.7	22.8	-0.004385964912280715
CMR-1871	87025.2	F	2439-s2 matched tail	0.2	1	28.7	28.7	0
CMR-1871	87025.2	F	2439-s2 matched tail	0.2	7	27.1	28.7	-0.0557491289198605
CMR-1871	87025.2	F	2439-s2 matched tail	0.2	14	25.5	28.7	-0.11149825783972123
CMR-1871	87025.2	F	2439-s2 matched tail	0.2	21	27.2	28.7	-0.05226480836236935
CMR-1871	87025.2	F	2439-s2 matched tail	0.2	28	29.1	28.7	0.013937282229965264
CMR-1871	87023.1	F	2439-s2 matched tail	0.2	1	26.2	26.2	0
CMR-1871	87023.1	F	2439-s2 matched tail	0.2	7	26.1	26.2	-0.003816793893129722
CMR-1871	87023.1	F	2439-s2 matched tail	0.2	14	26.3	26.2	0.003816793893129722
CMR-1871	87023.1	F	2439-s2 matched tail	0.2	21	27.9	26.2	0.06488549618320616
CMR-1871	87023.1	F	2439-s2 matched tail	0.2	28	27.2	26.2	0.03816793893129766
CMR-1871	95042.1	M	2439-s2 matched tail	0.2	1	27.5	27.5	0
CMR-1871	95042.1	M	2439-s2 matched tail	0.2	7	27.2	27.5	-0.01090909090909098
CMR-1871	95042.1	M	2439-s2 matched tail	0.2	14	27.5	27.5	0
CMR-1871	95042.1	M	2439-s2 matched tail	0.2	21	28.1	27.5	0.02181818181818196
CMR-1871	95042.1	M	2439-s2 matched tail	0.2	28	28.8	27.5	0.047272727272727355
CMR-1871	95042.2	M	2439-s2 matched tail	0.2	1	26.7	26.7	0
CMR-1871	95042.2	M	2439-s2 matched tail	0.2	7	26.9	26.7	0.0074906367041198685
CMR-1871	95042.2	M	2439-s2 matched tail	0.2	14	27.4	26.7	0.02621722846441954
CMR-1871	95042.2	M	2439-s2 matched tail	0.2	21	27.9	26.7	0.04494382022471899
CMR-1871	95042.2	M	2439-s2 matched tail	0.2	28	28.5	26.7	0.0674157303370786
CMR-1871	87028.1	F	2439-s2 matched tail	0.2	1	22.3	22.3	0
CMR-1871	87028.1	F	2439-s2 matched tail	0.2	7	22.1	22.3	-0.008968609865470767
CMR-1871	87028.1	F	2439-s2 matched tail	0.2	14	22.1	22.3	-0.008968609865470767
CMR-1871	87028.1	F	2439-s2 matched tail	0.2	21	22	22.3	-0.013452914798206317
CMR-1871	87028.1	F	2439-s2 matched tail	0.2	28	22.6	22.3	0.013452914798206317
CMR-1871	87028.2	F	2439-s2 matched tail	0.2	1	22.6	22.6	0
CMR-1871	87028.2	F	2439-s2 matched tail	0.2	7	22.4	22.6	-0.008849557522124019
CMR-1871	87028.2	F	2439-s2 matched tail	0.2	14	22.7	22.6	0.004424778761061843
CMR-1871	87028.2	F	2439-s2 matched tail	0.2	21	22.5	22.6	-0.004424778761062065
CMR-1871	87028.2	F	2439-s2 matched tail	0.2	28	23.6	22.6	0.04424778761061954
CMR-1871	87028.3	F	2439-s2 matched tail	1	1	21.8	21.8	0
CMR-1871	87028.3	F	2439-s2 matched tail	1	7	21.6	21.8	-0.00917431192660545
CMR-1871	87028.3	F	2439-s2 matched tail	1	14	22	21.8	0.00917431192660545
CMR-1871	87028.3	F	2439-s2 matched tail	1	21	22.8	21.8	0.04587155963302747
CMR-1871	87028.3	F	2439-s2 matched tail	1	28	22.7	21.8	0.041284403669724634
CMR-1871	87026.1	M	2439-s2 matched tail	1	1	26.7	26.7	0
CMR-1871	87026.1	M	2439-s2 matched tail	1	7	26.7	26.7	0
CMR-1871	87026.1	M	2439-s2 matched tail	1	14	26.5	26.7	-0.0074906367041198685
CMR-1871	87026.1	M	2439-s2 matched tail	1	21	27.2	26.7	0.01872659176029967
CMR-1871	87026.1	M	2439-s2 matched tail	1	28	27.2	26.7	0.01872659176029967
CMR-1871	87026.2	M	2439-s2 matched tail	1	1	29.5	29.5	0
CMR-1871	87026.2	M	2439-s2 matched tail	1	7	29.1	29.5	-0.013559322033898202
CMR-1871	87026.2	M	2439-s2 matched tail	1	14	29.2	29.5	-0.01016949152542379
CMR-1871	87026.2	M	2439-s2 matched tail	1	21	29.2	29.5	-0.01016949152542379
CMR-1871	87026.2	M	2439-s2 matched tail	1	28	30	29.5	0.016949152542372836
CMR-1871	87026.3	M	2439-s2 matched tail	1	1	26.6	26.6	0
CMR-1871	87026.3	M	2439-s2 matched tail	1	7	26.6	26.6	0
CMR-1871	87026.3	M	2439-s2 matched tail	1	14	26.9	26.6	0.011278195488721776
CMR-1871	87026.3	M	2439-s2 matched tail	1	21	27.7	26.6	0.041353383458646586
CMR-1871	87026.3	M	2439-s2 matched tail	1	28	28	26.6	0.05263157894736836
CMR-1871	87026.4	M	2439-s2 matched tail	1	1	29.1	29.1	0
CMR-1871	87026.4	M	2439-s2 matched tail	1	7	29	29.1	-0.003436426116838587
CMR-1871	87026.4	M	2439-s2 matched tail	1	14	30.1	29.1	0.03436426116838498
CMR-1871	87026.4	M	2439-s2 matched tail	1	21	30.6	29.1	0.05154639175257736
CMR-1871	87026.4	M	2439-s2 matched tail	1	28	31.4	29.1	0.07903780068728516
CMR-1871	87027.1	F	2439-s2 matched tail	1	1	22.3	22.3	0
CMR-1871	87027.1	F	2439-s2 matched tail	1	7	22	22.3	-0.013452914798206317
CMR-1871	87027.1	F	2439-s2 matched tail	1	14	21.4	22.3	-0.04035874439461895
CMR-1871	87027.1	F	2439-s2 matched tail	1	21	22.9	22.3	0.02690582959641241
CMR-1871	87027.1	F	2439-s2 matched tail	1	28	23.2	22.3	0.04035874439461873
CMR-1871	87027.2	F	2439-s2 matched tail	1	1	19.2	19.2	0
CMR-1871	87027.2	F	2439-s2 matched tail	1	7	19.8	19.2	0.03125
CMR-1871	87027.2	F	2439-s2 matched tail	1	14	20.6	19.2	0.07291666666666674
CMR-1871	87027.2	F	2439-s2 matched tail	1	21	21.6	19.2	0.12500000000000022
CMR-1871	87027.2	F	2439-s2 matched tail	1	28	20.6	19.2	0.07291666666666674
CMR-1871	87027.3	F	2439-s2 matched tail	1	1	21.4	21.4	0
CMR-1871	87027.3	F	2439-s2 matched tail	1	7	21.8	21.4	0.01869158878504673
CMR-1871	87027.3	F	2439-s2 matched tail	1	14	22.8	21.4	0.06542056074766367
CMR-1871	87027.3	F	2439-s2 matched tail	1	21	21.9	21.4	0.02336448598130847
CMR-1871	87027.3	F	2439-s2 matched tail	1	28	22.3	21.4	0.0420560747663552
CMR-1871	87024.1	M	2439-s2 matched tail	5	0	31.9	31.9	0
CMR-1871	87024.1	M	2439-s2 matched tail	5	6	32.4	31.9	0.01567398119122254
CMR-1871	87024.1	M	2439-s2 matched tail	5	13	32.4	31.9	0.01567398119122254
CMR-1871	87024.1	M	2439-s2 matched tail	5	21	32.4	31.9	0.01567398119122254
CMR-1871	87024.1	M	2439-s2 matched tail	5	27	33.2	31.9	0.040752351097178785
CMR-1871	87024.2	M	2439-s2 matched tail	5	0	30.4	30.4	0
CMR-1871	87024.2	M	2439-s2 matched tail	5	6	30.9	30.4	0.016447368421052655
CMR-1871	87024.2	M	2439-s2 matched tail	5	13	30.4	30.4	0
CMR-1871	87024.2	M	2439-s2 matched tail	5	21	31.2	30.4	0.026315789473684292
CMR-1871	87024.2	M	2439-s2 matched tail	5	27	31.8	30.4	0.046052631578947345
CMR-1871	87024.3	M	2439-s2 matched tail	5	0	32.1	32.1	0
CMR-1871	87024.3	M	2439-s2 matched tail	5	6	31.9	32.1	-0.006230529595015688
CMR-1871	87024.3	M	2439-s2 matched tail	5	13	31.9	32.1	-0.006230529595015688
CMR-1871	87024.3	M	2439-s2 matched tail	5	21	32.6	32.1	0.015576323987538832
CMR-1871	87024.3	M	2439-s2 matched tail	5	27	33.8	32.1	0.052959501557632294
CMR-1871	87024.4	M	2439-s2 matched tail	5	0	30.8	30.8	0
CMR-1871	87024.4	M	2439-s2 matched tail	5	6	31.1	30.8	0.009740259740259827
CMR-1871	87024.4	M	2439-s2 matched tail	5	13	31	30.8	0.006493506493506551
CMR-1871	87024.4	M	2439-s2 matched tail	5	21	31.8	30.8	0.032467532467532534
CMR-1871	87024.4	M	2439-s2 matched tail	5	27	32.5	30.8	0.05519480519480524
CMR-1871	95043.1	F	2439-s2 matched tail	5	0	12.4	12.4	0
CMR-1871	95043.1	F	2439-s2 matched tail	5	6	15.2	12.4	0.22580645161290303
CMR-1871	95043.1	F	2439-s2 matched tail	5	13	15.6	12.4	0.25806451612903225
CMR-1871	95043.1	F	2439-s2 matched tail	5	21	14.1	12.4	0.13709677419354827
CMR-1871	95043.1	F	2439-s2 matched tail	5	27	16.4	12.4	0.32258064516129026
CMR-1871	95043.2	F	2439-s2 matched tail	5	0	22.4	22.4	0
CMR-1871	95043.2	F	2439-s2 matched tail	5	6	21.8	22.4	-0.02678571428571419
CMR-1871	95043.2	F	2439-s2 matched tail	5	13	21.9	22.4	-0.022321428571428603
CMR-1871	95043.2	F	2439-s2 matched tail	5	21	22.3	22.4	-0.004464285714285587
CMR-1871	95043.2	F	2439-s2 matched tail	5	27	23.4	22.4	0.044642857142857206
CMR-1871	95043.3	F	2439-s2 matched tail	5	0	22.7	22.7	0
CMR-1871	95043.3	F	2439-s2 matched tail	5	6	22.1	22.7	-0.02643171806167388
CMR-1871	95043.3	F	2439-s2 matched tail	5	13	22.2	22.7	-0.022026431718061623
CMR-1871	95043.3	F	2439-s2 matched tail	5	21	21.9	22.7	-0.03524229074889873
CMR-1871	95043.3	F	2439-s2 matched tail	5	27	23.2	22.7	0.022026431718061623
CMR-1871	95043.4	F	2439-s2 matched tail	5	0	22.8	22.8	0
CMR-1871	95043.4	F	2439-s2 matched tail	5	6	22	22.8	-0.03508771929824561
CMR-1871	95043.4	F	2439-s2 matched tail	5	13	22.4	22.8	-0.01754385964912286
CMR-1871	95043.4	F	2439-s2 matched tail	5	21	22.9	22.8	0.004385964912280604
CMR-1871	95043.4	F	2439-s2 matched tail	5	27	24.4	22.8	0.07017543859649122
CMR-1871	97823.1	M	2439-s2 fixed tail	1	0	24.9	24.9	0
CMR-1871	97823.1	M	2439-s2 fixed tail	1	6	25.3	24.9	0.016064257028112428
CMR-1871	97823.1	M	2439-s2 fixed tail	1	13	25.8	24.9	0.03614457831325302
CMR-1871	97823.1	M	2439-s2 fixed tail	1	21	27.7	24.9	0.11244979919678721
CMR-1871	97823.1	M	2439-s2 fixed tail	1	27	28.6	24.9	0.14859437751004023
CMR-1871	97823.2	M	2439-s4 fixed tail	5	0	27.5	27.5	0
CMR-1871	97823.2	M	2439-s4 fixed tail	5	6	27.4	27.5	-0.0036363636363636598
CMR-1871	97823.2	M	2439-s4 fixed tail	5	13	28.4	27.5	0.032727272727272716
CMR-1871	97823.2	M	2439-s4 fixed tail	5	21	29.2	27.5	0.06181818181818177
CMR-1871	97823.2	M	2439-s4 fixed tail	5	27	30.1	27.5	0.09454545454545449
CMR-1871	97823.3	M	2439-s4 fixed tail	5	0	24.1	24.1	0
CMR-1871	97823.3	M	2439-s4 fixed tail	5	6	24.5	24.1	0.016597510373443924
CMR-1871	97823.3	M	2439-s4 fixed tail	5	13	24.3	24.1	0.008298755186721962
CMR-1871	97823.3	M	2439-s4 fixed tail	5	21	25.2	24.1	0.04564315352697079
CMR-1871	97823.3	M	2439-s4 fixed tail	5	27	26.6	24.1	0.10373443983402497
CMR-1871	97825.1	F	2439-s4 fixed tail	5	0	19.9	19.9	0
CMR-1871	97825.1	F	2439-s4 fixed tail	5	6	19.5	19.9	-0.02010050251256279
CMR-1871	97825.1	F	2439-s4 fixed tail	5	13	20.7	19.9	0.04020100502512558
CMR-1871	97825.1	F	2439-s4 fixed tail	5	21	20.7	19.9	0.04020100502512558
CMR-1871	97825.1	F	2439-s4 fixed tail	5	27	21.8	19.9	0.09547738693467345
CMR-1871	97825.2	F	2439-s4 fixed tail	5	0	23	23	0
CMR-1871	97825.2	F	2439-s4 fixed tail	5	6	22.1	23	-0.03913043478260858
CMR-1871	97825.2	F	2439-s4 fixed tail	5	13	22.4	23	-0.026086956521739202
CMR-1871	97825.2	F	2439-s4 fixed tail	5	21	22.7	23	-0.013043478260869601
CMR-1871	97825.2	F	2439-s4 fixed tail	5	27	22.9	23	-0.004347826086956608
CMR-1871	97825.3	F	2439-s4 fixed tail	5	0	19.3	19.3	0
CMR-1871	97825.3	F	2439-s4 fixed tail	5	6	19.3	19.3	0
CMR-1871	97825.3	F	2439-s4 fixed tail	5	13	19.7	19.3	0.02072538860103612
CMR-1871	97825.3	F	2439-s4 fixed tail	5	21	20.3	19.3	0.051813471502590636
CMR-1871	97825.3	F	2439-s4 fixed tail	5	27	20.4	19.3	0.05699481865284972
CMR-1871	97825.4	F	2439-s4 fixed tail	5	0	21.2	21.2	0
CMR-1871	97825.4	F	2439-s4 fixed tail	5	6	21.3	21.2	0.004716981132075526
CMR-1871	97825.4	F	2439-s4 fixed tail	5	13	21.5	21.2	0.014150943396226356
CMR-1871	97825.4	F	2439-s4 fixed tail	5	21	21.8	21.2	0.028301886792452935
CMR-1871	97825.4	F	2439-s4 fixed tail	5	27	22.4	21.2	0.05660377358490565
CMR-1871	97824.1	M	2439-s4 fixed tail	5	0	25.1	25.1	0
CMR-1871	97824.1	M	2439-s4 fixed tail	5	6	24.8	25.1	-0.01195219123505975
CMR-1871	97824.1	M	2439-s4 fixed tail	5	13	25.8	25.1	0.027888446215139417
CMR-1871	97824.1	M	2439-s4 fixed tail	5	21	26.4	25.1	0.05179282868525892
CMR-1871	97824.1	M	2439-s4 fixed tail	5	27	27.7	25.1	0.10358565737051784
